コード	銘柄名	市場・商品区分	33業種コード	33業種区分	17業種コード	17業種区分	規模コード	規模区分	株価	配当利回り(%)	1株配当(円)	配当利回り_raw	1株配当_raw	配当利回り_自前計算	配当状態	配当フォールバック使用	PER	PBR	時価総額(億円)	52週高値	52週安値	セクター	優待有無	優待内容	優待最低株数	優待判定信頼度	注意フラグ	要確認理由	配当ランキング利用可否	優待ランキング利用可否	総合ランキング利用可否	記事掲載区分	yfinance状態	みんかぶ状態
9543	静岡ガス	プライム（内国株式）	4050	電気・ガス業	11	電力・ガス	6	TOPIX Small 1	1262.0	3.49	44.0	3.49	44.0	3.49	配当あり	いいえ	9.46	0.69	951.0	1625.0	1066.0	Utilities	あり	プレミアム優待倶楽部ポイント: 300株以上 | 【3年未満保有】 1,000ポイント 【3年以上保有】 1,500ポイント | ◇静岡県の特産品・名産品をはじめ、自社ポイントサービス「エネリア motto ポイント」など1,000種類以上の商品と交換できます。 ※1ポイント≒1円相当。 ※ポイントの繰越はできません。 ■継続保有期間について 3年以上保有とは、12月末日の株主名簿に、同一株主番号で連続7回以上お持ちの株主さまとして記載された方。 ※プレミアム優待倶楽部では、株主優待ポイントを共通株主優待コイン「WILLsCoin」と交換することができる。WILLsCoinは個人株主向け会員制	300	高			OK	OK	OK	通常掲載可	OK	OK
9551	メタウォーター	プライム（内国株式）	4050	電気・ガス業	11	電力・ガス	6	TOPIX Small 1	3570.0	2.24	80.0	2.24	80.0	2.24	配当あり	いいえ	17.07	1.74	1560.8	4220.0	2191.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
9552	クオンツ総研ホールディングス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	6	TOPIX Small 1	811.0	0.62	5.0	0.62	5.0	0.62	配当あり	いいえ	14.37	6.48	427.5	1444.0	556.0	Financial Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
9553	マイクロアド	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	501.0						配当未取得		18.49	3.46	138.0	957.0	416.0	Technology	あり	デジタルギフト: 800株以上 | 7,000円相当 （年間　14,000円相当） | ◇対象となる交換先：Amazon ギフトカード/ QUO カード Pay/ PayPay マネーライト/ d ポイント / au PAY ギフトカード/Visa e ギフト vanilla/ 図書カード NEXT/ Uber Taxi ギフトカード/ Uber Eats ギフトカード/Google Play ギフトコード / PlayStationStore チケット/ DMM プリペイドカード 等 ■贈呈時期 各基準日から3カ月以内	800	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
9554	ＡＶｉＣ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1521.0						配当未取得		15.85	3.62	96.7	2420.0	1180.0	Communication Services	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
9556	ＩＮＴＬＯＯＰ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1707.0						配当未取得		29.5	2.54	160.7	4875.0	1401.0	Industrials	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
9557	エアークローゼット	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	164.0						配当未取得			4.65	13.6	494.0	148.0	Consumer Cyclical	あり	レンタルサービス・クーポン: 300株以上 | 【半年以上保有】 ・ファッションレンタルサービス「airCloset」もしくは「airCloset Men’s」いずれかの月額会費1ヶ月無料クーポン | ■継続保有期間について 「基準日（毎年6月末）において、同一の株主番号で株主名簿に連続して記載または記録された期間」とします。 ■贈呈時期 毎年９月中旬ごろ（株主総会招集通知に同封を予定）	300	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
9558	ジャパニアス	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1906.0	5.35	102.0	5.35	102.0	5.35	配当あり	いいえ	9.96	2.25	75.6	2499.0	1880.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
9560	プログリット	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	703.0	3.13	22.0	3.13	22.0	3.13	配当あり	いいえ	11.24	3.41	87.9	1323.0	665.0	Consumer Defensive	なし			高			OK	OK	OK	通常掲載可	OK	OK
9561	グラッドキューブ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	410.0						配当未取得			4.56	34.6	831.0	385.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
9562	ビジネスコーチ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	493.0	3.45	17.0	3.45	17.0	3.45	配当あり	いいえ	64.95	0.52	20.9	944.33	481.0	Consumer Defensive	あり	デジタルギフト: 400株以上 | 2,000円相当（年間　4,000円相当） | ※対象となる交換先は次の予定。交換先については変更の可能性があります。 Amazon ギフトカード ／ QUO カード Pay ／ PayPay マネーライト ／ d ポイント ／ au PAY ギフトカード ／ Visa eギフト vanilla ／ 図書カード NEXT ／ Uber Taxi ギフトカード ／ Uber Eats ギフトカード ／ Google Play ギフトコード ／PlayStation　Store チケット ／ DMM プリペイドカード ／ JAL マイレージバンク ■継続保有期間	400	高			OK	OK	OK	通常掲載可	OK	OK
9563	Ａｔｌａｓ　Ｔｅｃｈｎｏｌｏｇｉｅｓ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	292.0						配当未取得		96.05	1.27	21.7	340.0	265.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
9564	ＦＣＥ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	462.0	2.16	10.0	2.16	10.0	2.16	配当あり	いいえ	14.58	2.42	102.0	957.0	424.0	Industrials	あり	デジタルギフト: 100株以上 | 1,000円相当 | ◇対象となる交換先：Amazon ギフトカード / QUO カード Pay / PayPay マネーライト / d ポイント / au PAY ギフトカード / Visa e ギフト vanilla / 図書カード NEXT / Uber Taxi ギフトカード / Uber Eats ギフトカード / Google Play ギフトコード / PlayStationStore チケット ■贈呈時期 12月開催の定時株主総会前に発送される、「定時株主総会招集ご通知」に同封。	100	高			OK	OK	OK	通常掲載可	OK	OK
9565	ＧＬＯＥ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	650.0						配当未取得		16.69	3.63	18.0	999.0	631.0	Communication Services	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
9601	松竹	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	6	TOPIX Small 1	10100.0	0.3	30.0	0.3	30.0	0.3	配当あり	いいえ	26.53	1.28	1388.1	15410.0	9860.0	Communication Services	あり	映画招待券: 100株以上 | 80ポイント（年間 160ポイント） ※1カ月使用可能数（40ポイント） | ※1名10ポイント(3D 映画は15ポイント) 必要。新宿ピカデリ ーのみ1名20ポイン ト(3D映画は30ポイ ント)必要。 / 200株以上 | 160ポイント（年間 320ポイント） ※1カ月使用可能数（60ポイント） / 300株以上 | 200ポイント（年間 400ポイント） ※1カ月使用可能数（80ポイント） / 500株以上 | 280ポイント（年間 560ポイント） ※1カ月使用可能数（100ポイント） / 800株以上 | 400ポイント（年間 800ポイント） ※1	100	高			OK	OK	OK	通常掲載可	OK	OK
9602	東宝	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	4	TOPIX Mid400	1262.0	1.74	22.0	1.74	22.0	1.74	配当あり	いいえ	20.62	2.06	10498.0	2059.0	1191.0	Communication Services	あり	映画・演劇招待券: 100株以上 | 映画招待券 1枚 / 500株以上 | 映画招待券 2枚 / 2,500株以上 | 映画招待券 6枚 / 5,000株以上 | 映画招待券 10枚 / 10,000株以上 | 映画招待券 20枚 / 25,000株以上 | 映画招待券 30枚	100	高			OK	OK	OK	通常掲載可	OK	OK
9603	エイチ・アイ・エス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	6	TOPIX Small 1	943.0	2.65	25.0	2.65	25.0	2.65	配当あり	いいえ	17.99	1.17	705.0	1519.0	907.0	Consumer Cyclical	あり	株主優待券、自社施設優待券: 100株以上 | 2,000円相当（年間 4,000円相当） | ■1回の旅行につき、1名分の旅行商品の販売価格が、12,000円以上（税込）については1枚（1,000円）、24,000円以上（税込）については2枚（2,000円）を上限に利用いただけます。 / 500株以上 | 4,000円相当（年間 8,000円相当） / 1,000株以上 | 6,000円相当（年間 12,000円相当）	100	高			OK	OK	OK	通常掲載可	OK	OK
9605	東映	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	6	TOPIX Small 1	5690.0	0.21	12.0	0.21	12.0	0.21	配当あり	いいえ	15.2	1.22	3555.5	6050.0	4935.0	Communication Services	あり	映画招待券、QUOカード: 100株以上 | 1,000円相当 | ※2025年3月末実施 「仮面ライダークウガカード」 2種セット	100	高			OK	OK	OK	通常掲載可	OK	OK
9610	ウィルソン・ラーニング　ワールドワイド	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	102.0						配当未取得			1.47	11.4	342.0	87.0	Industrials	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
9612	ラックランド	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	1198.0	3.34	40.0	3.34	40.0	3.34	配当あり	いいえ	5.93	1.03	136.2	1966.0	985.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
9616	共立メンテナンス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	4	TOPIX Mid400	2951.5	1.56	46.0	1.56	46.0	1.56	配当あり	いいえ	14.35	1.84	2683.5	3785.0	2321.0	Consumer Cyclical	あり	ホテル宿泊・割引券（電子チケット）: 100株以上 | 2,000円相当 | ※電子チケットの利用が困難な場合は、紙の優待券を発行。 / 200株以上 | 4,000円相当 / 500株以上 | 8,000円相当 / 1,000株以上 | 16,000円相当 / 2,000株以上 | 30,000円相当 / 5,000株以上 | 50,000円相当 / 10,000株以上 | 120,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
9619	イチネンホールディングス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	2218.0	3.61	80.0	3.61	80.0	3.61	配当あり	いいえ	6.86	0.73	525.2	2260.0	1559.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
9621	建設技術研究所	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	6	TOPIX Small 1	2824.0	2.76	78.0	2.76	78.0	2.76	配当あり	いいえ	13.18	1.13	771.1	3575.0	2563.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
9622	スペース	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	1446.0	4.98	72.0	4.98	72.0	4.98	配当あり	いいえ	9.41	1.01	354.7	1709.0	1130.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
9625	セレスポ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1073.0	4.66	50.0	4.66	50.0	4.66	配当あり	いいえ	7.66	0.6	58.8	1161.0	990.0	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
9627	アインホールディングス	プライム（内国株式）	6100	小売業	14	小売	4	TOPIX Mid400	5439.0	1.84	100.0	1.84	100.0	1.84	配当あり	いいえ	11.06	1.2	1910.1	7280.0	5313.0	Healthcare	あり	自社グループ商品券: 100株以上 | 2,000円相当 | ◇利用可能店舗 ・アインズ＆トルペ・アインズ（実店舗） ・アインズ＆トルぺ ウェブストア ・Francfranc・Francfranc BAZAR（実店舗） ・Francfranc オンラインストア ※処方箋調剤の支払いには利用不可、 ■贈呈時期 7月末発送予定	100	高			OK	OK	OK	通常掲載可	OK	OK
9628	燦ホールディングス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	1333.0	4.28	57.0	4.28	57.0	4.28	配当あり	いいえ	6.25	0.67	319.2	1670.0	1288.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
9629	ピー・シー・エー	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	1254.0	3.19	40.0	3.19	40.0	3.19	配当あり	いいえ	15.6	1.32	251.5	2084.0	1164.0	Technology	あり	オリジナルQUOカード: 300株以上 | 2,000円相当 | ■贈呈時期 毎年6月の年次報告書等に同封。 / 900株以上 | 3,000円相当 / 1,500株以上 | 4,000円相当	300	高			OK	OK	OK	通常掲載可	OK	OK
9632	スバル興業	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	3520.0	2.27	80.0	2.27	80.0	2.27	配当あり	いいえ	18.73	1.21	454.2	3890.0	2678.0	Industrials	あり	ＴＯＨＯシネマズ ギフトカード: 500株以上 | 【3年未満保有】 2,000円相当 【3年以上保有】 3,000円相当 | ※画像デザインは変更する可能性があります。 ■継続保有期間について 継続保有期間３年以上とは、毎年1月31日及び7月31日を基準日とする株主名簿に、同一の株主番号で連続して7回以上記載又は記録され、かつ各基準日で5単元以上を継続して保有していただいていることをいいます。 / 1,000株以上 | 【3年未満保有】 3,000円相当 【3年以上保有】 4,000円相当 / 1,500株以上 | 【3年未満保有】 4,000円相当 【3年以上保有】 5,000円相当	500	高			OK	OK	OK	通常掲載可	OK	OK
9633	東京テアトル	スタンダード（内国株式）	8050	不動産業	17	不動産	-	-	1617.0	1.24	20.0	1.24	20.0	1.24	配当あり	いいえ	13.26	0.65	109.5	1712.0	1080.0	Industrials	あり	映画招待券、施設優待割引証: 100株以上 | 4枚（年間 8枚） | ■1枚で1名が1回無料で鑑賞可能｡ ※4枚または8枚の綴りになっており前半3ヶ月有効と後半3ヶ月有効に分かれている。切り離し無効。 《発送時期・有効期間》 確定日3月末：7月中旬・8月1日～翌年1月31日 確定日9月末：翌年1月中旬・同年2月1日～同年7月31日 / 200株以上 | 8枚（年間 16枚） / 300株以上 | 12枚（年間 24枚） / 400株以上 | 16枚（年間 32枚） / 500株以上 | 20枚（年間 40枚） / 1,000株以上 | 32枚（年間 64枚） / 2,000株以上 | 48枚	100	高			OK	OK	OK	通常掲載可	OK	OK
9635	武蔵野興業	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	2516.0						配当未取得		7.3	0.66	26.3	2783.0	2118.0	Real Estate	あり	映画招待券: 100株以上 | ◆以下優待内容詳細 1、新宿武蔵野館映画無料優待券 4枚 2、映画割引優待券 8枚※1 | ※1、「映画割引優待券」の 利用で、1枚につき1作品を 新宿武蔵野館 またはシネマカリテの いずれか一館にて割引での 優待料金（800円相当）で 鑑賞可能。 ※2、シネマカリテでの 株主優待の利用は、 従来どおり割引での 優待料金（800円相当）の 鑑賞のみとなる。 ■贈呈時期 確定日3月末:6月下旬 確定日9月末:12月上旬 / 200株以上 | ◆以下優待内容詳細 1、新宿武蔵野館映画無料優待券 8枚 2、映画割引優待券 16枚※1 / 300株以上 | ◆以下優待内	100	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
9636	きんえい	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	4210.0	0.24	10.0	0.24	10.0	0.24	配当あり	いいえ	58.48	6.18	117.4	4380.0	3990.0	Communication Services	あり	映画招待カード: 75株以上 | 1回 | ※株主招待カードの提示により、利用可 ※株主招待カードは、株主用1枚・家族カード2枚を発行。3枚合計の回数を招待。 / 150株以上 | 2回 / 300株以上 | 4回 / 450株以上 | 6回 / 750株以上 | 10回 / 1,050株以上 | 14回	100	高			OK	OK	OK	通常掲載可	OK	OK
9639	三協フロンテア	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	2262.0	3.98	90.0	3.98	90.0	3.98	配当あり	いいえ	9.03	0.96	502.7	2288.0	1902.0	Real Estate	あり	Jリーグ観戦ペアチケット: 100株以上 | 1、柏レイソル　Jリーグホームゲーム観戦ペアチケット 2、フロンテアニューイヤーコンサートペアチケット ※コンサートは、5年以上継続保有の株主または柏・我孫子・流山・野田在住株主のみ応募可。 | ■年1回(5～8月頃)案内	100	高			OK	OK	OK	通常掲載可	OK	OK
9640	セゾンテクノロジー	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	2028.0	4.44	90.0	4.44	90.0	4.44	配当あり	いいえ	30.21	2.33	328.5	2545.0	1805.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
9644	タナベコンサルティンググループ	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	734.0	4.36	32.0	4.36	32.0	4.36	配当あり	いいえ	21.69	0.59	235.7	804.0	645.0	Industrials	あり	デジタルギフト: 100株以上 | 500円相当 | ◇対象となる交換先：PayPayマネーライト／Amazonギフトカード／楽天ポイントギフト／d ポイント／au PAY ギフトカード／QUOカードPay／FamiPayギフト／WAON POINT／nanacoギフト／Pontaポイント／Visa eギフトvanilla／Google Playギフトコード／Uber Eatsギフトカード／すかいらーくご優待券／吉野家デジタルギフト／タリーズデジタルギフト／デジタルKFCカード／西松屋チェーンデジタルギフト／図書カード NEXT／TOHOシネマズ デジタルギフト／ビットコイン by bitFl	100	高			OK	OK	OK	通常掲載可	OK	OK
9647	協和コンサルタンツ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	6730.0	0.45	30.0	0.45	30.0	0.45	配当あり	いいえ	6.44	0.86	39.4	10900.0	6000.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
9651	日本プロセス	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1699.0	4.0	68.0	4.0	68.0	4.0	配当あり	いいえ	10.46	1.45	164.7	1947.0	1377.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
9656	グリーンランドリゾート	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	613.0	2.45	15.0	2.45	15.0	2.45	配当あり	いいえ	13.0	0.6	63.4	642.0	596.0	Consumer Cyclical	あり	自社施設優待券: 100株以上 | 2枚(年間 4枚) | ◆利用可能施設 【グリーンランド遊園地、 北海道グリーンランド遊園地】 無料入園券（1枚につき1名様まで） 【ホワイトパーク（スキー場）】 4時間リフト券（1枚につき1名様まで） 【いわみざわ公園パークゴルフ場 ローズパーク】 無料利用券（1枚につき2名様まで） （貸し用具代は別途必要） 【北村温泉ホテル】 無料入浴券（1枚につき2名様まで） （貸しタオル代は別途必要） / 500株以上 | 4枚(年間 8枚) / 1,000株以上 | 6枚(年間 12枚) / 2,000株以上 | 10枚(年間 20枚) / 5,000株以上 | 	100	高			OK	OK	OK	通常掲載可	OK	OK
9658	ビジネスブレイン太田昭和	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	993.0	4.73	47.0	4.73	47.0	4.73	配当あり	いいえ	10.79	1.05	322.3	1218.33	839.67	Technology	あり	オリジナルQUOカード: 300株以上 | 【1年以上保有株主】 3,000円相当 | ※優待金額の一定割合を別途日本ユニセフに寄付 ■継続保有期間について 毎年3月末日の株主名簿に記載又は記録された1単元（100株）以上の株式を保有、継続期間1年を超えた株主を対象。 / 900株以上 | 【1年以上保有株主】 5,000円相当	300	高			OK	OK	OK	通常掲載可	OK	OK
9661	歌舞伎座	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	4460.0	0.11	5.0	0.11	5.0	0.11	配当あり	いいえ	188.66	4.76	540.5	4795.0	4420.0	Real Estate	あり	歌舞伎座招待券: 150株以上 | 年間 1枚 | ※1,000株以上の株主は、権利確定前の申込みにより、ペア指定（2枚ずつ利用）が可能。 《優待期間》 確定日2月末：6月～11月興行 確定日8月末：12月～翌年5月興行 / 450株以上 | 年間 3枚 / 750株以上 | 3枚(年間 6枚) / 1,000株以上 | 4枚(年間 8枚)※ / 1,500株以上 | 6枚(年間 12枚)※ / 2,000株以上 | 8枚(年間 16枚)※ / 3,000株以上 | 12枚(年間 24枚)※ / 5,000株以上 | 18枚(年間 36枚)※	150	高			OK	OK	OK	通常掲載可	OK	OK
9663	ナガワ	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	4960.0	1.21	60.0	1.21	60.0	1.21	配当あり	いいえ	17.45	1.29	768.7	6990.0	4670.0	Industrials	あり	デジタルギフトボックス: 100株以上 | 【1年未満保有株主】 5,000円相当 【1年以上保有株主】 20,000円相当 【3年以上保有株主】 30,000円相当 | ◇約 1,000 種類以上の様々な「電子ギフト」「スマホ決済サービスポイント」から選べるデジタルギフトボックス「giftee Box」／オリジナル優待カタログギフト ※継続保有期間は、株式数の範囲を継続して下回らないこととします。 ■継続保有期間について 権利が確定する3月末日現在の株主名簿を含む、過去の3月末日、9月末日の株主名簿へ、同一の株主番号で連続して記載されることとします。また、その期間中の株主名簿への株式数の記載	100	高			OK	OK	OK	通常掲載可	OK	OK
9672	東京都競馬	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	6	TOPIX Small 1	4875.0	2.99	146.0	2.99	146.0	2.99	配当あり	いいえ	12.42	1.34	1269.3	6080.0	4580.0	Consumer Cyclical	あり	自社施設優待券: 100株以上 | 各1枚 | ◇ 大井競馬場株主優待証＋大井競馬場内飲食店舗「STAR LIGHT」限定 飲食優待券（500円） ※大井競馬の開催日に入場可能。(優待席は利用不可) ■継続保有期間について 6月末日および12月末日時点の当社株主名簿において、同一番号で連続して100株以上の当社株式の保有が記載・記録された回数 （継続保有期間1年以上：3回以上）を確認。 ■贈呈時期 基準日の翌年3月末に、配当金領収書（計算書）などに同封。 / 500株以上 | 【1年未満保有】 各1枚 【1年以上保有】 各2枚 / 1,000株以上 | 【1年未満保有】 各1枚 【1年以上保有	100	高			OK	OK	OK	通常掲載可	OK	OK
9678	カナモト	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	6	TOPIX Small 1	5440.0	2.02	110.0	2.02	110.0	2.02	配当あり	いいえ	14.79	1.22	1863.8	5670.0	3150.0	Industrials	あり	カタログギフト: 500株以上 | 【1年以上保有】 北海道銘菓　2,000円相当 | ■継続保有期間について 保有株数および保有期間につきましては、同一株主番号であることを確認すると共に、各四半期末時点 （1月末、4月末、7月末、10月末）の保有株数（500株以上もしくは1,000株以上）を確認させていただきます。 / 1,000株以上 | 【1年以上保有】 カタログギフト　6,600円相当 【3年以上保有】 カタログギフト　12,100円相当	500	高			OK	OK	OK	通常掲載可	OK	OK
9679	ホウライ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	2300.0	1.04	24.0	1.04	24.0	1.04	配当あり	いいえ	16.03	1.38	96.4	2434.0	1664.0	Financial Services	あり	自社優待製品、ゴルフ優待: 100株以上 | 1、「ピュアミルクアイス5個セット」引換券１枚 | ※1、自社乳製品を試すことができる ※2、自社ゴルフ場で利用可能なプレー割引券（平日休日を問わずプレー料金を含む支払総額から 3,000円割引） / 300株以上 | 1、「ピュアミルクアイス5個セット」または「チーズケーキ2個セット」引換券１枚 2、「ゴルフ優待券」1枚 / 1,000株以上 | 1、「ピュアミルクアイス4個・チーズケーキ2個セット」引換券１枚 2、「ゴルフ優待券」2枚	100	高			OK	OK	OK	通常掲載可	OK	OK
9682	ＤＴＳ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	6	TOPIX Small 1	977.0	3.89	38.0	3.89	38.0	3.89	配当あり	いいえ	13.39	2.45	1544.8	1362.0	958.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
9684	スクウェア・エニックス・ホールディングス	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	4	TOPIX Mid400	2344.5	1.83	43.0	1.83	43.0	1.83	配当あり	いいえ	28.57	2.42	8454.7	3861.67	2325.0	Communication Services	あり	自社運営ストア・クーポン: 100株以上 | 【1年未満保有】 500円相当 【1年以上保有】 1,000円相当 【3年以上保有】 1,500円相当 | ■継続保有期間について 基準日（毎年 3 月末日）において、同一株主番号にて 2026 年 3 月31 日の株主名簿まで遡り、3 月末日（当該基準日を含む。）、6 月末日、9 月末日および 12 月末日の当社株主名簿に、各優待内容に応じた最小の保有株式数（100株、500 株、1,000 株）を下回ることなく連続して記録されていることを指します。 ※継続保有期間中に株式を追加取得したことにより、基準日における区分が変更された場合、基準日（毎年	100	高			OK	OK	OK	通常掲載可	OK	OK
9685	ＫＹＣＯＭホールディングス	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	588.0	1.7	10.0	1.7	10.0	1.7	配当あり	いいえ	5.61	0.56	29.9	695.0	525.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
9686	東洋テック	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1605.0	4.49	72.0	4.49	72.0	4.49	配当あり	いいえ	8.5	0.73	169.3	1900.0	1328.0	Industrials	あり	パートナーズ・ポイント: 500株以上 | 5,000ポイント | ※大丸松坂屋百貨店に委託。専用ウェブサイト、オペレーターによる電話での商品交換。食品、電化製品、旅行、及び体験ギフトなど 7,000点以上の商品とポイントを交換できる。 ※1ポイント≒1円相当。 ※ポイントの繰越は１回（次回）。 ■継続保有期間について 翌年3月末日まで株主名簿に同一株主番号で継続して500株以上お持ちの株主さまとして記載された場合にのみ繰越せます。 ■案内時期 5 月下旬に発送予定の「定時株主総会招集ご通知」に同封してご送付する予定。 / 600株以上 | 7,000ポイント / 700株以上 | 9,000	500	高			OK	OK	OK	通常掲載可	OK	OK
9687	ＫＳＫ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	4310.0	4.41	190.0	4.41	190.0	4.41	配当あり	いいえ	12.24	1.4	261.3	5810.0	3720.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
9691	両毛システムズ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	5180.0	0.85	44.0	0.85	44.0	0.85	配当あり	いいえ	8.4	1.11	181.2	5420.0	2980.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
9692	シーイーシー	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	6	TOPIX Small 1	2059.0	4.13	85.0	4.13	85.0	4.13	配当あり	いいえ	12.44	1.51	642.6	2499.0	1864.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
9697	カプコン	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	4	TOPIX Mid400	2947.5	1.56	46.0	1.56	46.0	1.56	配当あり	いいえ	22.57	4.61	12329.7	5015.0	2736.0	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
9698	クレオ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1206.0	9.2	111.0	9.2	111.0	9.2	配当あり	いいえ	11.56	1.21	93.1	1297.0	1071.0	Technology	なし			高	高利回り要確認	配当利回りが8%以上	要確認	OK	要確認	手動確認後に掲載	OK_高利回り要確認	OK
9699	ニシオホールディングス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	6	TOPIX Small 1	3920.0	3.37	132.0	3.37	132.0	3.37	配当あり	いいえ	9.43	0.76	1088.3	4880.0	3650.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
